source,target,CF_contribution
0x399e0ae23663f27181ebb4e66ec504b3aab25541,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.32
0x39e55841bb66e376f224caf7e5668117e58a2d3c,0xda18e1537622802ec576d99a8e3913914653bd6f,0.05
0x3a03e98f2cdb2058ebf48e14e2211eaa08c40bdf,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.06
0x3a05097826a375f12a5c8244f644c141d95a957d,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x3a3297881e9904d0463fec7acd9d6d34b915dcb7,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x3a54c7e77b75f0d288e1bab7dfeec7684fc57246,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x3a6cb57e87ba21f48304ff4a0f6ebf81d262a22c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,28.88
0x3a9c7db0cb65e9318aa082d5ea83e327ab9fcd76,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,1.8
0x3abf8a57b611be2f8269e3f642543555c6179766,0x3527a204a5260a0e36ca695312379370328e4e6c,0.04
0x3ada0a88835691dac6ae3ea2bdd4af14ee76b081,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x3ada0a88835691dac6ae3ea2bdd4af14ee76b081,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x3ada0a88835691dac6ae3ea2bdd4af14ee76b081,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.03
0x3b1026d5b651b5d060f4b857fda6b74baf5636ee,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x3b27c32b88d2c415a28fda4c9b245aa8e6dd8b0c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.101
0x3b3525f60eeea4a1ef554df5425912c2a532875d,0x3527a204a5260a0e36ca695312379370328e4e6c,0.069
0x3b3525f60eeea4a1ef554df5425912c2a532875d,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x3b3525f60eeea4a1ef554df5425912c2a532875d,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.02
0x3b3525f60eeea4a1ef554df5425912c2a532875d,0xda18e1537622802ec576d99a8e3913914653bd6f,0.02
0x3b3525f60eeea4a1ef554df5425912c2a532875d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x3b3525f60eeea4a1ef554df5425912c2a532875d,0xff37a713c920f6e94043d10c1230e30b13f4d500,0.025
0x3b499ac151097dc9d32e056074e1e541a1ba9e2d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.5
0x3b6156bd229a072b5c9c12a6f815da51681118e5,0x3527a204a5260a0e36ca695312379370328e4e6c,0.05
0x3bbbcbc1c0b584f61ed746096e7b67c6bc2dac93,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x3bbbcbc1c0b584f61ed746096e7b67c6bc2dac93,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x3c0da6f9f8eb5368b7e565b2284ea27483f8d074,0xda18e1537622802ec576d99a8e3913914653bd6f,0.5
0x3c197d76e5a0b6c659a960212a78717f5e12624b,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.25
0x3c2b4bdcd2f742c55186fc599cb733a127e2b8ab,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x3c2b4bdcd2f742c55186fc599cb733a127e2b8ab,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3c5f216890e3015c4ed658eec425bc9306b38ea3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.01
0x3c5f74d93d0ef0c1627097ee0e8c65e81d9c8dde,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.1
0x3c7d43de93eb6598172f20feb8ecfe8dec70fe41,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x3c8af873ccf3379491750835130d1d81beecc9c3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3cb91a674fd627b66eeafcdf0cbcf963cede73ad,0x345122f6513329d169cff39ace8978edc3942b5d,0.1
0x3cb91a674fd627b66eeafcdf0cbcf963cede73ad,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x3ce8202824fd5673788f9e014d2d37ea18c2afc5,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x3d3dda89016db0f972388407118ecb734bef92c5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3d7cc6652f6a16a69b30af15171b59d6ec8aea23,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3d9456ad6463a77bd77123cb4836e463030bfab4,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x3da59eb9185b88b06e3a4f71c6481cbfc97830b3,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x3da59eb9185b88b06e3a4f71c6481cbfc97830b3,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x3da9d70305b83db1f545a5d50b19208b93cd0c21,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3db79f7aeae37b9ab8548b42f94f1f36cbaae5a7,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.08
0x3df264de02a63a8731c3ed3aed99f1765164a302,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.002
0x3eb556900bdd4c9b28ed5cbee0de0b43ec2caf7f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x3ec44a823e07555b5f889d8d954eec736eb5865b,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.02
0x3ede152d4f31444c1a95bd01b987258f9db33fc2,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x3f071897ded8bac023a8f7a546f0515f9057fc13,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.26
0x3f325921663d916fc74395131bf0c10e40a92bfa,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,8.07
0x3f86f18322a888d9b3adef38f127c941bccc014d,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3f99bdc0263a7b4170a3eb1fce4457b82df0ce0a,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3fc379b04edbd35a662b43deb055a2811605a98c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x3feb27be1adb28dfe6e78a619b31f447e69087e8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x40360aa949fb13a565e08caecf66cd5fb4ea46f1,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0x4065149108a615930114bb511818fc0909aa9269,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.12
0x40b9136318d9dd0ec7cfb94688ceb5a2691040ed,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x40e76b45eb647d0b6d745997b7bfb8ec32bed3e8,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.08
0x40f237eb44581c79ef4a2231912afd8978e317b3,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x40ff52e1848660327f16ed96a307259ec1d757eb,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.01
0x40ff52e1848660327f16ed96a307259ec1d757eb,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x4129b4337d5a2f7278a02ff15bb1e4e548d8ee60,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x4133c79e575591b6c380c233fffb47a13348de86,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.1
0x4133c79e575591b6c380c233fffb47a13348de86,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.25
0x4133c79e575591b6c380c233fffb47a13348de86,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.05
0x41405383497078998498010c5c40c3b8cc5ba25c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.31
0x41951205069c0f57ddf74af4246fea7b9c62241c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x41a1252367faf7b37ce7cac5018b35ae2037feca,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.7
0x41ab0890ac48c6923eb36413d5337fa34e88c578,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x41b8644d8c77a1fa258ec647595e69feb1caa029,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.11
0x420a5dfed77c2005f7331e169b7c58825c64025d,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.101
0x4235359c2c54202b0e70326fa250d9af01858b2c,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x4238245844818d1b7f36174cd7641938a3a0f7ea,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.039
0x429c8a65f4858ab2e6dc7112e88f0c0796a42692,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x429ecc58cf0a2cf08a1ddb5cc6cc718036216b41,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.025
0x42a411b5fa93770097857598165b712ec88d31d7,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x42b39b6a479159749ab9b5c6681db69d41b12a52,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x42ca45b785d87b8375dff176555c745b27d69da5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.009
0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0x3527a204a5260a0e36ca695312379370328e4e6c,1.0
0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0xda18e1537622802ec576d99a8e3913914653bd6f,1.0
0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.2
0x42fb05e09f8a477620defe49af76e577cbd791d8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.001
0x4303ddc9943d862f2b205af468a4a786c5137e76,0xdc1f98682f4f8a5c6d54f345f448437b83f5e432,0.252
0x4303ddc9943d862f2b205af468a4a786c5137e76,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x43093861e897d139342ce149935a5f721532a660,0xda18e1537622802ec576d99a8e3913914653bd6f,0.05
0x43301de8311bef68045f647c0e0b6dccbe648c58,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x434781d15e48ea5dbd04fd3fc8a7e3632a134fb2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.031
0x434a316b54a1a45d02524f0a8bebf8a27c3ec715,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4385d315e423963baff601ac9df24450b123e669,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.015
0x43fecdbeba28503c303360672c5f05825f306785,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0x4430c8310ebe9ba864682790127e1f0417fe9dac,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.06
0x445d959751d21b6a460b30d0cd0c88ce63b01847,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.02
0x445d959751d21b6a460b30d0cd0c88ce63b01847,0xda18e1537622802ec576d99a8e3913914653bd6f,0.01
0x44bda8c3f61ddd8264955066225e057c932ab5b3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x44e9e84cc5e53270e38eae09120c24a0eabc3e40,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.15
0x44fd8c2bdb8d9115e32ce928b61353cef483c540,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.02
0x44fd8c2bdb8d9115e32ce928b61353cef483c540,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0x452f438aad8b675232c1fd7ff8e940d72d8a9f45,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x459da68fbf9e09c30ccdaacc377da70f4ea7bd27,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.01
0x4617cbb984ec74ab510de139f1fb9443294f7baa,0x345122f6513329d169cff39ace8978edc3942b5d,0.031
0x461bb1c0c23c0ae24805c4097bc5b64593dd2a59,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.235
0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0x345122f6513329d169cff39ace8978edc3942b5d,0.25
0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,0.1
0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.25
0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.3
0x46499275b5c4d67dfa46b92d89aada3158ea392e,0xc57c5ae582708e619ec1ba7513480b2e7540935f,2.1559
0x465d3ed127a4efc4f488280eda001854d25972e1,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.265
0x4695a3ecde63ec9027733f3f63aa241b3d5f3095,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.011
0x46dc0a5398cf6aae44432978e6c92ead79ce079d,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x473bbb2e494dab544b6bbba958840e36f1e24f0a,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.01
0x473f49a6769505031ace61e9533d5d50df561423,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.0015
0x4749f8645911ec7eb54c305ae35c93369b047274,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x47b0f09d54af9de6f375ce6638436ca1cad21a4b,0xda18e1537622802ec576d99a8e3913914653bd6f,0.5
0x47b2efa18736c6c211505aefd321bec3ac3e8779,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1
0x47b2efa18736c6c211505aefd321bec3ac3e8779,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x47b306c725fe30223663189701e1c336fec2f520,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.23
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x3527a204a5260a0e36ca695312379370328e4e6c,0.05
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x47f39ec5cdfd19b8d5e67a0453bf405fdf7da015,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x483d7025a93717d61ab12a9702bc8b21bd8d7643,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.1
0x487b706a1a0303fed3c0bcd05ccea900952fe415,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x487f371ee766e90841c1e1c2e9d0ed84debbea71,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.265
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0x345122f6513329d169cff39ace8978edc3942b5d,0.2
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0.2
0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.16
0x48c3932347586d9354553c3a4ee76858e34d0cac,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.05
0x48c3932347586d9354553c3a4ee76858e34d0cac,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.05
0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.01
0x48f0e73269e46f0736f9beca0c46a7d10fc279f6,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,21.0
0x48f3b8871c0da97c2db6ec35e0961fc269870d63,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,7.1
0x493ee7c4734749c54000ec2711715ccdf78e4abb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x49468f702436d1e590895ffa7155bcd393ce52ae,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,1.0
0x495ed500c8156c208f7bb2b0e2660aa6a6735b37,0xda18e1537622802ec576d99a8e3913914653bd6f,0.0096
0x49758e222d0937802a8612aa008641bdeebc113f,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.1401
0x4981e6ada1d4695c66912afd21d1b13c4a16373f,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x49d1cded316cbafa755b6e9c27c285015516a020,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x49ed42d685a43068df4a463de4b512aa4e47f893,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x49ee65d3297d6c308c7367d0cc62ee8383e1d391,0xda18e1537622802ec576d99a8e3913914653bd6f,0.02
0x4a0789f9de105bfdc729039d8d7ba781e9a3c3d8,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.05
0x4a4d1ff70e8b5ecb2a9a73bc096eefe13445e51f,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.3
0x4a4f1c998b89c0dc000983ffd997420dad282ca1,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4a55aa2039a693c3c869621fa003b2567d0b8e87,0xf0cad7c8b383f79a879eb6df644e336234ebdac8,0.025
0x4a64b2820a06a67ee878157a7f48611463d6bd78,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x4a87c696df35278e5189f9b7f475049164c2d3e1,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.6
0x4a8b9e2c2940fdd39aceb384654dc59acb58c337,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.5
0x4ab5e3f0b2d1604dd2002cfeca6163802d74c6cb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4ae901fbdb69ea08d63224964fc5e9696f0fe6d0,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.25
0x4b3b388be656c36c422f8c9c9b6f20cbcaf53e3e,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.063
0x4b4d4c25db94940f5b0558d6fb7ffbe76f03c2c7,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.15
0x4b813c342fa4928aae74aa9ca2e09ce304bc71c2,0x3527a204a5260a0e36ca695312379370328e4e6c,0.1125
0x4b8ee1eef0bd930c2277a60c839834b142b373d2,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.03
0x4bb8ee1c0598be03d4246a816886aec662340a87,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4bbb9ec87f5f274f1e342ef12a9491d681274add,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x4bd047ca72fa05f0b89ad08fe5ba5ccdc07dffbf,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4c2bb32d2df34833ac519adac38c31f1c0aa3668,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4c54c8c65789ed2d77b948f9aa9482daa6b4a582,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1888
0x4ca4c3da7a977d6b5865a96ad5125c4786019b97,0x345122f6513329d169cff39ace8978edc3942b5d,0.018
0x4ca4c3da7a977d6b5865a96ad5125c4786019b97,0xda18e1537622802ec576d99a8e3913914653bd6f,0.02
0x4cbbfb3b4cf8dd252676e5b69c0730d5e5702713,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.0333
0x4ced8151de1565a43bb9234f7526ffec50d9549b,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x4d2ed284cb9ebaab06bc01cc1c7f824e5b161378,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4d73ef089cd9b59405eb303e08b76a4e8da3a1c9,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,2.0
0x4d955701d1e24cb1df0a32e4460766ae0dee4a91,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x4dcf40452cb23f4896f975dadecab9d5b60d7ac1,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x4defa30195094963cfac7285d8d6e6e523c7f90d,0x3527a204a5260a0e36ca695312379370328e4e6c,0.05
0x4defa30195094963cfac7285d8d6e6e523c7f90d,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.25
0x4e248177e428b97b1462a2056a8000c58c4dae05,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.333
0x4e4aac9fe63d4ff50c8b09d79448a6a39baa97ef,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4e536fb643c83c8bbb34270b5dab705cc11ecd23,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.22
0x4e61f6c5aeb9bc5480e0929e6a47b9bf523d0b15,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.1
0x4ec90922a7b8bffb81e43261dcabdaa71bec0931,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x4f0c041455305a177c1699501e8c3c1eeec5aa7e,0x3527a204a5260a0e36ca695312379370328e4e6c,0.4
0x4f0c041455305a177c1699501e8c3c1eeec5aa7e,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.1
0x4f4834c5227f0691596fbc91e9c46d9ab7c0a3d8,0x345122f6513329d169cff39ace8978edc3942b5d,0.3
0x4f87acee3832f1821c15fd4d2246c94f1c4f82a4,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.056
0x4f942119e6ab0a6e4368e795d1d64291a3ff0da4,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x4fcb233daedd5b8597f563564fb2e1dfd48a37c2,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x4fe0e02c2076c8dba67ec49ffe03d6996d545032,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,1.0
0x50265991a1d83b0e065812d6b53e4cb6850ed4be,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x50664ede715e131f584d3e7eaabd7818bb20a068,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x5090c4fead5be112b643bc75d61bf42339675448,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x5090c4fead5be112b643bc75d61bf42339675448,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.18
0x5090c4fead5be112b643bc75d61bf42339675448,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.18
0x5090c4fead5be112b643bc75d61bf42339675448,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,1.2
0x50a8c3d1a484c185f25f355a0b40b03ddd528bf5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.001
0x50a9785192228e4da78e5a80e7c19dd682723941,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.1
0x50ba55bf41580f0ba7df31d9d20b129e6d2df6ae,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.01
0x50bdd745f633506f8761ca913c5238c3aedc6dff,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x50bdd745f633506f8761ca913c5238c3aedc6dff,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,0.05
0x50bdd745f633506f8761ca913c5238c3aedc6dff,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.05
0x50be6ff2f8d4ba1259b1fd0faaab5e6ea6f6416d,0xda18e1537622802ec576d99a8e3913914653bd6f,0.1
0x50c6c56400b570017e11515feb50a6080138b3e5,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,2.5
0x50d7f6eb6beebe888556a124324a1420652c96ac,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.05
0x50f470c2f7511a59a5e6f5868f3df88ea8c1232e,0xc3268ddb8e38302763ffdc9191fcebd4c948fe1b,0.033
0x50fbc8bc20746eecf631d2960ef6383d2b126f45,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.01
0x5127c8d44affc893f7cc169091f74cea1fa4f6cb,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.1
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x51448923d8a215a5a8cd872a51f22c2f5c43b444,0x2ae8c972fb2e6c00dded8986e2dc672ed190da06,0.05
0x51448923d8a215a5a8cd872a51f22c2f5c43b444,0x3b3525f60eeea4a1ef554df5425912c2a532875d,0.1
0x51448923d8a215a5a8cd872a51f22c2f5c43b444,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x51448923d8a215a5a8cd872a51f22c2f5c43b444,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x514b1861561fddf86baf8462e001a1584e1b7b83,0x3527a204a5260a0e36ca695312379370328e4e6c,0.605
0x51606474867e3af8dea0397c33c4430379871793,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.001
0x518201899e316bf98c957c73e1326b77672fe52b,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
0x51963088c3bec10fabe76b72c8242c4e4b055f58,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,2.0
0x51a7ead10340af963c3124b026b86dd2807c2b1c,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.0
0x51cc2245a1ef254091b081221096ca8df45410a8,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,0.03
0x51fe20041708a3e46593485b579a9a8f61e037f8,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.05
0x52032c05d8991402195f1b4f2ae1869f46f953ae,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.01
0x523d643e3d7c455d043ee11b51bc8ec08f6ff474,0xadbd9aeda5633448e8b4953b4376c9514075abf4,0.25
0x526e6ecf44b82e7c5b79fea33ae04b4bc2e83eb9,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.255
0x52ba3bc118089b16641a1d11b5530c5cd8e463c3,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.25
0x52ebc7739ea1af5d88107d52ef7c6be12a71e42d,0xda18e1537622802ec576d99a8e3913914653bd6f,0.04
0x52ef83e77243970e74680fc5814d4a7b984d4b89,0xc57c5ae582708e619ec1ba7513480b2e7540935f,0.14
0x52ef83e77243970e74680fc5814d4a7b984d4b89,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,1.069
0x52efcabfee378d675a50644f4a2c05b741b009c1,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x532b66730d892f56b4116d3e2cb7234f007b4d5a,0x42dfaf5266ad40ab4533f9806f5cc1df4c1eb363,0.1
0x532b66730d892f56b4116d3e2cb7234f007b4d5a,0xfc4852b5e3af65058cdfe1d1dce26946c0c1975f,0.1
