buyer,valuebought,contract_address,fundingRecipient,org_quantity,org_price,editionId,evt_block_time
\x9dd78c90b154aca6d9c1b6b0bf4cfdf6088a19e5,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x9dd78c90b154aca6d9c1b6b0bf4cfdf6088a19e5,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x9dd78c90b154aca6d9c1b6b0bf4cfdf6088a19e5,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x4a4f1c998b89c0dc000983ffd997420dad282ca1,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xed66ce7eee03790056ca5ba5ee61bc4f77ba2ded,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x46b84d6fb28f9518fad8f6e6c403d1082c04cbb0,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x2ff0fa8e27d79d2c5f83623bcf480905745c2039,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x9dd78c90b154aca6d9c1b6b0bf4cfdf6088a19e5,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xed66ce7eee03790056ca5ba5ee61bc4f77ba2ded,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xed66ce7eee03790056ca5ba5ee61bc4f77ba2ded,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xed66ce7eee03790056ca5ba5ee61bc4f77ba2ded,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xbb8b504626e9887b535dbbd90bb5b85c9ebb5407,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xb9b079fd21ce77a2c559431057a72b3d63ebb05d,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x46b84d6fb28f9518fad8f6e6c403d1082c04cbb0,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x540615ace7036247dc4c4b221384e09ad0229d1f,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x46b84d6fb28f9518fad8f6e6c403d1082c04cbb0,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x46b84d6fb28f9518fad8f6e6c403d1082c04cbb0,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xc6bafe1a6b3e181f26c9f328e340f0ed06558d73,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xc6bafe1a6b3e181f26c9f328e340f0ed06558d73,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x375c4952dfe5d5f0eae142f73cf8138ad496a722,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x66c97dc031bb2f6ad421cef7b01de0ca2ae4fe64,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xc6bafe1a6b3e181f26c9f328e340f0ed06558d73,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x3cc04875e98edf01065a4b27e00bcfeddb76cba8,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xc3580d20b7577e7388eff874ab203acd6fffdb30,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x3b3c01c9f5d8e04956b799b5503bb89968b4f768,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x3b3c01c9f5d8e04956b799b5503bb89968b4f768,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x3b3c01c9f5d8e04956b799b5503bb89968b4f768,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x3b3c01c9f5d8e04956b799b5503bb89968b4f768,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x1aa000e34290c1ce5cae1084cd46b1bca04ba6f2,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xc776e785fb900dbb8846b5fdf30630f48b0cac5e,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x18625142e5e576c524329b2568884099e4d9cac1,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xc776e785fb900dbb8846b5fdf30630f48b0cac5e,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x1e3882aff34c1eaf5507e77026f215085bda1e19,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x1e3882aff34c1eaf5507e77026f215085bda1e19,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xe01a97fc4607a388a41626d5e039fdecbfc6acd9,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xc776e785fb900dbb8846b5fdf30630f48b0cac5e,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x18625142e5e576c524329b2568884099e4d9cac1,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x3e73a83f78fb608ce6bd6b7d19cc1f0923cdde34,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x202eca424a8db90924a4daa3e6bcecd9311f668e,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x8289432acd5eb0214b1c2526a5edb480aa06a9ab,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x202eca424a8db90924a4daa3e6bcecd9311f668e,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x7dfc2053be1b5c9da8bf6468eb1df6a745f0f254,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x1104ba29ed2b40d1f97fb9c2f50a9c876444a10c,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x7dfc2053be1b5c9da8bf6468eb1df6a745f0f254,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xd23703521516458f979d7c951865979051d62892,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xbd8511ec3ae39e8266280dc10552642e498f9c2b,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x6d7ddd863eb2dad990bc05bdd3357e32850509e9,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x2ff0fa8e27d79d2c5f83623bcf480905745c2039,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x4369d774e6248fd7a5f306da65dfcd7a0bd819e7,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x9687d62c9e387b85f89f4a244fa92eda1582575d,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x0839118d8a5bbdd693512124561f377290152692,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x0839118d8a5bbdd693512124561f377290152692,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xc3250be2f664db7b423973adfd400e4c5541a445,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x688a46b1a19193011f0f5dc4675878073f640c89,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xee6b92d023243a36a93661e75d5760da57121d91,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x2e047ae0c36e60513f2ddd050fa3767c5783591f,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\xee6b92d023243a36a93661e75d5760da57121d91,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x186e740369d5790ce22986711e941f51dcad5090,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x200ce646610bef24b988d1125b779c22ece4a2d4,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xf4f16b24064b79488082a0f74f12da3890638890,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x17e33637f6b64e9082ea499481b6e6ebae7eea23,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x17e33637f6b64e9082ea499481b6e6ebae7eea23,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x17e33637f6b64e9082ea499481b6e6ebae7eea23,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x17e33637f6b64e9082ea499481b6e6ebae7eea23,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\xa4b2adb7c0afef6542af0bf25cafc818e9295681,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\xa4b2adb7c0afef6542af0bf25cafc818e9295681,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x1aeae3180bcebd4687ab053fd955818c8ee76974,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x04c95c6f8ea7ff7c3f7a2f148fae75650c5a875e,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x1aeae3180bcebd4687ab053fd955818c8ee76974,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x1aeae3180bcebd4687ab053fd955818c8ee76974,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x1aeae3180bcebd4687ab053fd955818c8ee76974,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x4e248177e428b97b1462a2056a8000c58c4dae05,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x13ebd3443fa5575f0eb173e323d8419f7452cfb1,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x29597dc348268d6c651c12a133d2312341a1e895,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xe9e9206b598f6fc95e006684fe432f100e876110,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x311da6d80cc8994193168ba51b074649606cf6d2,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\xf259013a3ef68d4d57f7a1e4b978144b69534a09,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x311da6d80cc8994193168ba51b074649606cf6d2,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
\x311da6d80cc8994193168ba51b074649606cf6d2,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\x311da6d80cc8994193168ba51b074649606cf6d2,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x70ece45cdc64a768f936ccb8ac851578251363e3,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xa127534b8ae63ad38839a598a00c3f42b6fb1ddc,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,500,0.05000000000000000000,27,2021-07-06T02:54:34+00:00
\xef7935913857a6deb46c609d54381b9960396771,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0.01000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,1000,0.01000000000000000000,26,2021-07-06T02:46:51+00:00
\xef7935913857a6deb46c609d54381b9960396771,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x2206445d241ccb7dae93b2d2acfc67f75b90fd76,0.10000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,100,0.10000000000000000000,29,2021-07-06T03:06:49+00:00
\x6e7cacc6f2b49dfb980663bf2bb014046ac45320,0.05000000000000000000,\x3725ca6034bcdbc3c9ada649d49df68527661175,\x4eb0d2b356da831ac613aef9ec3d705d78dfd197,200,0.05000000000000000000,28,2021-07-06T03:01:47+00:00
